Data da colheita,Zona de produção,Produtoras de DSP
27/12/2016,ESD2,20
27/12/2016,L6,20
27/12/2016,ESD1,40
27/12/2016,ESD1,20
27/12/2016,L6,20
27/12/2016,L7c,20
27/12/2016,POR2,20
27/12/2016,POR3,20
27/12/2016,L8,20
27/12/2016,L8,60
27/12/2016,L7a,20
27/12/2016,LAG,20
27/12/2016,RIAV1,20
28/12/2016,FAR2,20
28/12/2016,L3,20
28/12/2016,RIAV3,20
28/12/2016,RIAV4,20
28/12/2016,RIAV1,20
28/12/2016,RIAV2,80
28/12/2016,L9,20
29/12/2016,ETJ,20
29/12/2016,L5,20
29/12/2016,L5,20
29/12/2016,VT1,160
29/12/2016,TAV2,160
29/12/2016,FAR1,240
29/12/2016,OLH1,120
29/12/2016,OLH2,80
29/12/2016,OLH3,40
29/12/2016,FUZ1,120
25/11/2015,L1,20
25/11/2015,FAR2,20
25/11/2015,FAR1,160
25/11/2015,OLH3,40
25/11/2015,L8,60
25/11/2015,L8,120
30/11/2015,LAL,20
30/11/2015,ETJ,20
29/11/2015,L7c,20
30/11/2015,L8,20
30/11/2015,OLH3,20
30/11/2015,OLH2,120
30/11/2015,OLH1,20
30/11/2015,FUZ1,60
30/11/2015,TAV2,60
30/11/2015,VT1,20
30/11/2015,L9,20
30/11/2015,L5,20
30/11/2015,ETJ,20
30/11/2015,L3,20
30/11/2015,RIAV1,20
30/11/2015,RIAV1/L3,20
30/11/2015,RIAV2,20
30/11/2015,RIAV3,20
30/11/2015,RIAV4,20
30/11/2015,L1,20
30/11/2015,L2,20
31/08/2015,L3,360
31/08/2015,RIAV1,360
31/08/2015,RIAV1/L3,800
31/08/2015,RIAV2,480
31/08/2015,RIAV3,600
31/08/2015,RIAV4,20
31/08/2015,L7c,660
02/01/2017,L5,20
02/01/2017,ETJ,20
03/01/2017,LAL,40
02/01/2017,RIAV4,200
03/01/2017,L5,20
02/01/2017,RIAV2,20
02/01/2017,L3,80
02/01/2017,RIAV3,20
02/01/2017,RIAV1,20
03/01/2017,LOB,20
03/01/2017,L5,20
03/01/2017,L6,20
03/01/2017,ESD2,20
03/01/2017,ESD1,20
03/01/2017,L6,20
03/01/2017,L2,20
02/01/2017,L2,80
03/01/2017,L1,20
02/01/2017,L1,20
03/01/2017,ELM,20
03/01/2017,RIAV1,20
03/01/2017,EMN1,20
03/01/2017,EMN2,20
04/01/2017,EMR,20
04/01/2017,L3,60
05/01/2017,L7c,20
09/01/2017,LAL,20
09/01/2017,L5,20
09/01/2017,ETJ,20
09/01/2017,L3,20
09/01/2017,RIAV4,80
09/01/2017,RIAV3,20
09/01/2017,RIAV2,40
09/01/2017,RIAV1,20
09/01/2017,L8,20
10/01/2017,L5,40
10/01/2017,LOB,20
10/01/2017,L6,20
10/01/2017,ESD1,20
10/01/2017,ESD1,1320
10/01/2017,ESD2,20
10/01/2017,L6,20
09/01/2017,L2,40
09/01/2017,L1,20
10/01/2017,L2,300
10/01/2017,L3,20
10/01/2017,ELM,80
10/01/2017,L1,20
10/01/2017,ETJ,20
10/01/2017,EMN1,20
10/01/2017,EMN2,20
10/01/2017,RIAV1,40
10/01/2017,RIAV1,20
10/01/2017,POR2,20
10/01/2017,POR3,20
10/01/2017,LAG,40
10/01/2017,L7a,20
10/01/2017,L7c,20
11/01/2017,L7c,20
11/01/2017,L9,20
11/01/2017,L8,20
11/01/2017,OLH1,20
11/01/2017,OLH2,20
11/01/2017,OLH3,20
11/01/2017,OLH5,20
11/01/2017,FAR1,20
11/01/2017,FUZ1,20
11/01/2017,TAV2,20
11/01/2017,VT1,40
16/01/2017,LAL,20
16/01/2017,L5,20
16/01/2017,ETJ,20
16/01/2017,L8,20
16/01/2017,L5,20
17/01/2017,L5,20
17/01/2017,LAL,20
17/01/2017,L6,20
17/01/2017,L6,20
17/01/2017,ESD2,20
17/01/2017,ESD1,7200
17/01/2017,ESD1,20
16/01/2017,L1,20
16/01/2017,L2,20
17/01/2017,L2,20
17/01/2017,L1,20
17/01/2017,ELM,20
16/01/2017,RIAV1,20
16/01/2017,L3,20
16/01/2017,RIAV1,20
16/01/2017,RIAV3,20
16/01/2017,RIAV4,20
16/01/2017,RIAV2,20
17/01/2017,L3,20
17/01/2017,EMN1,20
17/01/2017,EMN2,20
17/01/2017,LAG,20
17/01/2017,POR2,20
17/01/2017,L7c,20
17/01/2017,L7a,20
17/01/2017,L7b,20
17/01/2017,POR3,20
18/01/2017,EMR,20
17/01/2017,OLH5,20
18/01/2017,FUZ1,20
18/01/2017,VT1,20
18/01/2017,TAV2,20
18/01/2017,L8,40
18/01/2017,L9,20
18/01/2017,OLH1,20
18/01/2017,OLH2,20
18/01/2017,OLH3,20
18/01/2017,FAR1,20
19/01/2017,L3,20
23/01/2017,LAL,20
23/01/2017,ETJ,20
23/01/2017,L7c,40
23/01/2017,RIAV1,20
23/01/2017,RIAV1,20
23/01/2017,RIAV1,20
23/01/2017,RIAV2,20
23/01/2017,RIAV3,20
23/01/2017,RIAV4,20
23/01/2017,L3,20
23/01/2017,L9,20
23/01/2017,VT1,20
23/01/2017,TAV2,20
23/01/2017,FUZ1,20
23/01/2017,OLH5,40
23/01/2017,OLH1,80
24/01/2017,L6,20
24/01/2017,ESD1,20
24/01/2017,L6,20
24/01/2017,ESD2,40
24/01/2017,ESD1,20
24/01/2017,LOB,20
24/01/2017,L5,20
23/01/2017,L1,20
23/01/2017,L2,20
24/01/2017,ELM,20
24/01/2017,L2,20
24/01/2017,L1,20
25/01/2017,L5,20
24/01/2017,POR2,20
24/01/2017,L7b,20
24/01/2017,L7c,20
24/01/2017,LAG,20
24/01/2017,POR3,20
24/01/2017,L7a,20
24/01/2017,L7c,20
25/01/2017,FAR2,20
25/01/2017,FAR1,20
24/01/2017,EMN1,20
24/01/2017,EMN2,20
25/01/2017,OLH2,160
25/01/2017,OLH3,20
25/01/2017,L8,20
30/01/2017,L5,20
30/01/2017,ETJ,20
30/01/2017,LAL,20
30/01/2017,OLH1,20
30/01/2017,OLH2,20
30/01/2017,OLH3,20
30/01/2017,FAR1,20
30/01/2017,FUZ1,20
30/01/2017,L8,20
30/01/2017,TAV2,40
30/01/2017,L9,20
30/01/2017,VT1,20
30/01/2017,RIAV1,20
30/01/2017,RIAV2,20
30/01/2017,RIAV3,20
30/01/2017,RIAV4,20
30/01/2017,RIAV1,20
30/01/2017,RIAV1,20
30/01/2017,L3,20
31/01/2017,LOB,20
31/01/2017,L5,20
31/01/2017,ESD2,20
31/01/2017,L6,20
31/01/2017,ESD1,20
31/01/2017,L6,20
31/01/2017,L1,20
30/01/2017,L1,20
31/01/2017,ELM,20
31/01/2017,POR3,20
31/01/2017,L7a,20
31/01/2017,L7c,20
31/01/2017,L7b,20
31/01/2017,POR2,20
31/01/2017,LAG,20
31/01/2017,OLH5,20
01/02/2017,L3,100
01/02/2017,L2,20
01/02/2017,FAR2,20
06/02/2017,LAL,20
06/02/2017,EMR,20
06/02/2017,ETJ,20
06/02/2017,L8,20
06/02/2017,L9,20
06/02/2017,OLH5,40
06/02/2017,RIAV1,20
06/02/2017,RIAV2,20
06/02/2017,RIAV3,20
06/02/2017,RIAV4,20
06/02/2017,L3,20
07/02/2017,LOB,20
07/02/2017,L5,20
07/02/2017,L5,20
07/02/2017,L6,20
07/02/2017,L6,20
07/02/2017,ESD1,20
07/02/2017,ESD1,20
07/02/2017,RIAV1,20
07/02/2017,RIAV1,20
07/02/2017,EMN1,20
07/02/2017,EMN2,20
07/02/2017,LAG,20
07/02/2017,L7c,20
07/02/2017,POR2,20
07/02/2017,L7c,20
07/02/2017,L7a,20
07/02/2017,POR2,20
08/02/2017,L8,20
08/02/2017,FAR1,20
08/02/2017,FAR2,20
08/02/2017,OLH1,20
08/02/2017,OLH2,20
08/02/2017,OLH3,20
08/02/2017,FUZ1,20
08/02/2017,TAV2,20
08/02/2017,VT1,20
07/02/2017,L2,20
07/02/2017,L1,20
08/02/2017,ELM,20
08/02/2017,L1,20
08/02/2017,L2,20
10/02/2017,EMI,20
13/02/2017,LAL,20
13/02/2017,L2,20
13/02/2017,L2,20
13/02/2017,L1,20
13/02/2017,FAR2,40
13/02/2017,L3,20
13/02/2017,RIAV1,20
13/02/2017,RIAV2,20
13/02/2017,RIAV3,20
13/02/2017,RIAV4,20
14/02/2017,L5,20
14/02/2017,L5,20
14/02/2017,LOB,20
14/02/2017,L5,20
14/02/2017,ETJ,20
14/02/2017,ESD2,20
14/02/2017,L6,20
14/02/2017,L6,20
14/02/2017,ESD1,20
14/02/2017,RIAV1,20
14/02/2017,L3,20
14/02/2017,L3,40
14/02/2017,L1,20
14/02/2017,ELM,20
14/02/2017,EMN1,20
14/02/2017,EMN2,80
14/02/2017,L7c,20
14/02/2017,L7a,20
14/02/2017,L7c,20
14/02/2017,POR2,20
14/02/2017,LAG,20
14/02/2017,POR2,20
15/02/2017,EMR,20
15/02/2017,FUZ1,40
15/02/2017,L8,20
15/02/2017,L9,20
15/02/2017,OLH1,20
15/02/2017,OLH2,20
15/02/2017,OLH3,80
14/02/2017,OLH5,20
15/02/2017,VT1,20
15/02/2017,TAV2,20
15/02/2017,FAR1,20
20/02/2017,LAL,40
20/02/2017,L5,20
20/02/2017,ETJ,20
20/02/2017,L3,20
20/02/2017,L8,280
20/02/2017,RIAV4,20
20/02/2017,RIAV2,20
20/02/2017,RIAV1,20
20/02/2017,RIAV3,20
20/02/2017,FAR1,20
20/02/2017,OLH3,20
21/02/2017,L5,20
21/02/2017,LOB,20
21/02/2017,L5,20
21/02/2017,L6,20
21/02/2017,ESD1,20
21/02/2017,ESD2,20
21/02/2017,ESD1,20
21/02/2017,L6,20
21/02/2017,POR3,20
21/02/2017,LAG,20
21/02/2017,L7c,20
20/02/2017,FAR2,20
21/02/2017,L7a,20
21/02/2017,POR2,20
22/02/2017,L5,20
21/02/2017,L3,20
21/02/2017,EMN2,20
21/02/2017,RIAV1,20
21/02/2017,EMN1,20
21/02/2017,L1,20
22/02/2017,L2,20
21/02/2017,ELM,20
20/02/2017,L2,20
20/02/2017,L1,20
22/02/2017,TAV2,20
22/02/2017,VT1,20
22/02/2017,FUZ1,40
22/02/2017,L8,20
22/02/2017,OLH1,40
22/02/2017,OLH2,40
22/02/2017,L8,20
22/02/2017,L9,20
27/02/2017,LAL,20
27/02/2017,L5,20
27/02/2017,ETJ,20
01/03/2017,L5,20
01/03/2017,LOB,20
01/03/2017,L5,20
01/03/2017,ESD2,11080
01/03/2017,ESD1,20
01/03/2017,ESD1,20
01/03/2017,L6,20
01/03/2017,L6,20
01/03/2017,POR2,20
27/02/2017,OLH3,20
27/02/2017,OLH2,20
27/02/2017,OLH5,40
27/02/2017,TAV2,80
27/02/2017,OLH1,20
01/03/2017,LAG,20
01/03/2017,FAR2,20
27/02/2017,VT1,20
27/02/2017,L9,40
27/02/2017,FUZ1,20
27/02/2017,L8,20
01/03/2017,POR2,20
01/03/2017,L7a,20
01/03/2017,L7b,20
01/03/2017,L7c,20
27/02/2017,L1,20
01/03/2017,ELM,20
01/03/2017,L1,20
27/02/2017,L2,20
01/03/2017,L3,20
27/02/2017,RIAV1,20
01/03/2017,RIAV1,20
27/02/2017,RIAV4,20
27/02/2017,RIAV3,20
01/03/2017,RIAV1,40
27/02/2017,RIAV2,20
02/03/2017,L2,60
01/03/2017,FAR1,20
02/03/2017,L3,20
02/03/2017,EMN2,240
02/03/2017,EMN1,20
06/03/2017,LAL,20
06/03/2017,L5,20
06/03/2017,ETJ,20
06/03/2017,L8,20
06/03/2017,L9,20
06/03/2017,L3,20
07/03/2017,LOB,20
07/03/2017,L5,20
07/03/2017,ESD1,80
07/03/2017,L6,20
07/03/2017,L6,20
08/03/2017,L5,20
07/03/2017,L7a,20
07/03/2017,POR2,20
07/03/2017,EMN2,20
07/03/2017,L7c,20
07/03/2017,RIAV1,20
07/03/2017,RIAV2,20
07/03/2017,RIAV3,20
07/03/2017,RIAV4,20
07/03/2017,POR3,20
07/03/2017,FAR2,20
07/03/2017,L7b,20
07/03/2017,LAG,20
07/03/2017,RIAV1,20
07/03/2017,RIAV1,20
07/03/2017,EMN1,20
07/03/2017,ELM,20
07/03/2017,L1,20
06/03/2017,L2,20
06/03/2017,L1,20
08/03/2017,L2,120
08/03/2017,OLH1,20
08/03/2017,OLH2,20
08/03/2017,OLH3,20
08/03/2017,OLH5,20
08/03/2017,VT1,20
08/03/2017,FAR1,20
08/03/2017,FUZ1,160
08/03/2017,TAV2,20
08/03/2017,L7c,20
09/03/2017,EMR,80
13/03/2017,LAL,20
13/03/2017,L3,20
13/03/2017,RIAV4,20
13/03/2017,RIAV3,20
13/03/2017,RIAV2,20
13/03/2017,RIAV1,20
14/03/2017,L5,20
14/03/2017,LOB,20
14/03/2017,ESD1,20
14/03/2017,L6,20
14/03/2017,ESD1,20
14/03/2017,L6,20
14/03/2017,ESD2,20
14/03/2017,EMN2,20
14/03/2017,EMN1,20
14/03/2017,RIAV1,20
14/03/2017,RIAV1,20
13/03/2017,L2,20
13/03/2017,L1,20
14/03/2017,L1,20
14/03/2017,ELM,20
15/03/2017,ETJ,20
14/03/2017,LAG,20
14/03/2017,POR2,20
14/03/2017,POR3,20
13/03/2017,OLH5,20
14/03/2017,L7a,40
14/03/2017,L7c,20
15/03/2017,L5,20
15/03/2017,ETJ,20
14/03/2017,L7c,40
15/03/2017,L2,20
15/03/2017,L3,20
15/03/2017,OLH3,40
15/03/2017,FAR1,20
15/03/2017,FAR2,40
15/03/2017,OLH2,20
15/03/2017,OLH1,20
15/03/2017,FUZ1,20
15/03/2017,TAV2,20
15/03/2017,VT1,20
15/03/2017,L9,40
13/03/2017,L8,20
15/03/2017,L8,60
20/03/2017,LAL,20
21/03/2017,L5,20
21/03/2017,L5,20
21/03/2017,LOB,20
21/03/2017,ESD1,20
21/03/2017,ESD1,20
21/03/2017,L6,20
21/03/2017,L6,20
20/03/2017,L2,20
20/03/2017,L1,20
21/03/2017,L1,20
21/03/2017,L1,20
21/03/2017,L2,20
21/03/2017,ELM,20
20/03/2017,L9,40
20/03/2017,L8,40
20/03/2017,OLH5,20
21/03/2017,FAR2,20
21/03/2017,LAG,20
21/03/2017,POR2,40
21/03/2017,L7a,20
21/03/2017,POR3,20
21/03/2017,L7b,20
22/03/2017,L5,20
21/03/2017,RIAV1,20
21/03/2017,RIAV4,20
21/03/2017,RIAV2,20
21/03/2017,RIAV3,20
21/03/2017,RIAV1,20
21/03/2017,RIAV1,20
21/03/2017,L3,20
21/03/2017,EMN1,20
21/03/2017,EMN2,20
22/03/2017,ETJ,20
22/03/2017,L5,20
22/03/2017,L7c,20
22/03/2017,OLH2,20
22/03/2017,OLH1,40
22/03/2017,OLH3,20
22/03/2017,FUZ1,20
22/03/2017,VT1,20
22/03/2017,TAV2,20
22/03/2017,FAR1,20
23/03/2017,EMR,20
27/03/2017,LAL,20
27/03/2017,L5,20
27/03/2017,ETJ,20
27/03/2017,RIAV2,20
27/03/2017,RIAV1,20
27/03/2017,RIAV4,20
27/03/2017,RIAV1,20
27/03/2017,RIAV3,20
27/03/2017,RIAV1,20
27/03/2017,L3,20
28/03/2017,L6,20
28/03/2017,L6,20
28/03/2017,EMI,20
28/03/2017,ESD1,20
28/03/2017,ESD1,20
28/03/2017,L3,20
28/03/2017,EMN2,2640
28/03/2017,EMN1,20
28/03/2017,L1,20
27/03/2017,L2,20
27/03/2017,L1,20
28/03/2017,L2,20
28/03/2017,L1,20
28/03/2017,ELM,20
28/03/2017,POR3,20
28/03/2017,L7c,20
28/03/2017,L7a,20
28/03/2017,L8,20
28/03/2017,POR2,20
28/03/2017,L7b,20
28/03/2017,LAG,20
28/03/2017,OLH5,20
29/03/2017,LOB,20
29/03/2017,L5,40
29/03/2017,FAR2,40
30/03/2017,FAR1,20
30/03/2017,EMI,20
30/03/2017,OLH1,40
30/03/2017,OLH2,20
30/03/2017,OLH3,20
30/03/2017,VT1,20
30/03/2017,TAV2,20
30/03/2017,L9,20
03/04/2017,LAL,40
03/04/2017,L8,20
04/04/2017,L5,20
04/04/2017,LOB,20
04/04/2017,ETJ,20
04/04/2017,L6,20
04/04/2017,ESD1,20
04/04/2017,L6,20
04/04/2017,L1,20
03/04/2017,L1,20
04/04/2017,ELM,20
03/04/2017,L2,20
03/04/2017,L3,20
04/04/2017,RIAV1,20
04/04/2017,RIAV2,40
04/04/2017,RIAV3,20
04/04/2017,RIAV4,20
04/04/2017,RIAV1,20
04/04/2017,RIAV1,20
04/04/2017,EMN1,20
04/04/2017,EMN2,40
04/04/2017,LAG,20
04/04/2017,L7c,20
04/04/2017,FAR2,20
04/04/2017,L7a,20
04/04/2017,POR3,20
04/04/2017,POR2,20
04/04/2017,L7b,20
04/04/2017,OLH5,20
05/04/2017,L2,20
05/04/2017,OLH1,80
05/04/2017,OLH2,40
05/04/2017,OLH3,20
05/04/2017,TAV2,40
05/04/2017,VT1,20
05/04/2017,L9,200
05/04/2017,L8,20
05/04/2017,FUZ1,40
05/04/2017,L7c,20
06/04/2017,L5,80
06/04/2017,L5,20
06/04/2017,ETJ,20
10/04/2017,LAL,20
10/04/2017,ETJ,100
10/04/2017,L5,40
10/04/2017,L2,20
10/04/2017,L1,20
10/04/2017,ELM,20
10/04/2017,L1,20
10/04/2017,RIAV1,220
10/04/2017,RIAV2,20
10/04/2017,RIAV3,20
10/04/2017,RIAV4,20
10/04/2017,RIAV1,20
10/04/2017,RIAV1,20
10/04/2017,L3,80
10/04/2017,L3,60
11/04/2017,L5,20
11/04/2017,L5,20
11/04/2017,LOB,80
11/04/2017,EMR,20
11/04/2017,L6,20
11/04/2017,ESD1,40
11/04/2017,ESD1,20
11/04/2017,ESD2,20
11/04/2017,L6,60
11/04/2017,POR2,20
11/04/2017,OLH5,40
11/04/2017,L7c,20
11/04/2017,L7a,20
11/04/2017,LAG,20
11/04/2017,POR3,20
11/04/2017,EMN1,20
11/04/2017,EMN2,20
11/04/2017,L2,20
11/04/2017,L1,20
12/04/2017,OLH1,40
12/04/2017,OLH2,100
12/04/2017,VT1,20
12/04/2017,TAV2,40
12/04/2017,OLH3,20
12/04/2017,L9,40
12/04/2017,L8,20
12/04/2017,FUZ1,120
12/04/2017,FAR1,20
17/04/2017,LAL,920
17/04/2017,OLH5,20
17/04/2017,L9,20
17/04/2017,L8,240
18/04/2017,L5,20
18/04/2017,LOB,20
18/04/2017,ESD1,20
18/04/2017,ESD2,20
18/04/2017,L6,360
18/04/2017,L6,920
18/04/2017,ESD1,20
18/04/2017,L1,940
17/04/2017,L1,20
17/04/2017,L2,20
18/04/2017,L1,20
18/04/2017,L7a,120
18/04/2017,L2,640
18/04/2017,POR2,160
18/04/2017,LAG,20
18/04/2017,ELM,20
18/04/2017,L7c,20
18/04/2017,L7c,20
18/04/2017,L7b,20
17/04/2017,RIAV1,5440
17/04/2017,RIAV2,200
17/04/2017,RIAV3,80
17/04/2017,RIAV4,20
18/04/2017,RIAV1,20
18/04/2017,RIAV1,20
18/04/2017,EMN1,40
18/04/2017,EMN2,80
17/04/2017,L3,160
18/04/2017,L7c,20
19/04/2017,L5,20
19/04/2017,ETJ,80
19/04/2017,FUZ1,120
19/04/2017,FAR1,20
19/04/2017,FAR2,20
19/04/2017,VT1,20
19/04/2017,OLH2,20
19/04/2017,OLH1,20
19/04/2017,OLH3,20
19/04/2017,TAV2,80
21/04/2017,L5,60
24/04/2017,LAL,1880
24/04/2017,L3,1100
24/04/2017,EMN1,280
24/04/2017,EMN2,40
26/04/2017,LOB,120
25/04/2017,L5,680
26/04/2017,L5,80
26/04/2017,L6,20
26/04/2017,ESD1,60
26/04/2017,ESD1,20
26/04/2017,ESD2,20
26/04/2017,L6,320
24/04/2017,L2,5520
24/04/2017,L1,1260
24/04/2017,L1,20
26/04/2017,L1,40
26/04/2017,ELM,80
20/04/2017,L2,620
26/04/2017,RIAV1,40
26/04/2017,L3,440
26/04/2017,RIAV1,1420
26/04/2017,RIAV2,520
26/04/2017,RIAV1,2080
26/04/2017,RIAV3,40
26/04/2017,RIAV4,20
26/04/2017,POR3,20
26/04/2017,L8,60
26/04/2017,L9,40
26/04/2017,FUZ1,40
26/04/2017,OLH1,20
26/04/2017,OLH2,20
26/04/2017,OLH3,40
26/04/2017,OLH5,200
26/04/2017,FAR1,20
26/04/2017,VT1,20
26/04/2017,TAV2,40
27/04/2017,L5,20
27/04/2017,ETJ,160
27/04/2017,L7c,20
27/04/2017,POR2,120
27/04/2017,LAG,40
26/04/2017,L7c,80
26/04/2017,L7a,60
28/04/2017,EMR,20
17/04/2017,L3,20
02/05/2017,ETJ,20
02/05/2017,LOB,20
02/05/2017,L5,20
02/05/2017,LAL,20
02/05/2017,ESD1,20
02/05/2017,L6,20
02/05/2017,ESD1,20
02/05/2017,L6,20
02/05/2017,L2,180
03/05/2017,ETJ,80
03/05/2017,L5,200
02/05/2017,RIAV1,20
02/05/2017,RIAV1,20
02/05/2017,L3,880
02/05/2017,L7a,60
02/05/2017,L7c,20
02/05/2017,OLH5,20
02/05/2017,LAG,20
02/05/2017,POR2,40
02/05/2017,POR2,40
03/05/2017,L7c,60
03/05/2017,EMN2,160
03/05/2017,EMN1,40
03/05/2017,RIAV4,40
03/05/2017,RIAV3,1040
03/05/2017,RIAV2,80
03/05/2017,RIAV1,540
04/05/2017,FAR1,20
04/05/2017,L8,140
04/05/2017,OLH1,20
04/05/2017,OLH2,20
04/05/2017,OLH3,20
04/05/2017,FUZ1,80
04/05/2017,L9,20
04/05/2017,TAV2,40
04/05/2017,VT1,20
08/05/2017,LAL,240
08/05/2017,RIAV2,520
08/05/2017,OLH5,40
09/05/2017,L5,20
08/05/2017,RIAV3,40
09/05/2017,L5,100
08/05/2017,L3,1360
08/05/2017,RIAV1,680
08/05/2017,RIAV4,20
09/05/2017,LOB,80
09/05/2017,L6,20
09/05/2017,ESD1,20
09/05/2017,L6,20
09/05/2017,ETJ,20
09/05/2017,ESD2,20
09/05/2017,ESD1,20
08/05/2017,L2,10780
09/05/2017,L3,80
09/05/2017,RIAV1,440
09/05/2017,RIAV1,20
09/05/2017,EMN1,1000
09/05/2017,EMN2,120
10/05/2017,L5,20
10/05/2017,ETJ,80
09/05/2017,L7a,20
09/05/2017,FAR2,20
09/05/2017,POR2,40
09/05/2017,LAG,120
09/05/2017,POR2,20
09/05/2017,L7c,120
10/05/2017,FAR1,20
10/05/2017,TAV2,20
10/05/2017,L9,80
10/05/2017,OLH1,80
10/05/2017,OLH3,20
10/05/2017,OLH2,20
10/05/2017,FUZ1,20
10/05/2017,VT1,40
10/05/2017,L2,1180
11/05/2017,EMR,20
15/05/2017,LAL,360
15/05/2017,ETJ,120
15/05/2017,L5,60
15/05/2017,L9,20
15/05/2017,VT1,20
15/05/2017,FUZ1,20
15/05/2017,OLH5,20
15/05/2017,TAV2,20
16/05/2017,LOB,20
16/05/2017,L5,20
16/05/2017,ESD1,20
16/05/2017,L6,60
16/05/2017,ESD1,40
16/05/2017,L1,60
15/05/2017,L1,20
15/05/2017,L2,20
16/05/2017,ELM,40
16/05/2017,EMN1,80
16/05/2017,EMN2,20
15/05/2017,L3,200
15/05/2017,RIAV1,20
15/05/2017,RIAV1,20
15/05/2017,RIAV1,680
15/05/2017,RIAV2,280
15/05/2017,RIAV3,80
15/05/2017,RIAV4,20
16/05/2017,L7a,20
16/05/2017,FAR2,20
16/05/2017,POR2,20
16/05/2017,L7c,20
16/05/2017,LAG,20
16/05/2017,POR2,20
19/05/2017,L5,20
18/05/2017,FAR1,20
18/05/2017,OLH1,600
18/05/2017,OLH2,40
18/05/2017,OLH3,20
18/05/2017,L8,20
18/05/2017,L7c,20
22/05/2017,EMI,200
22/05/2017,RIAV1,20
22/05/2017,RIAV2,160
22/05/2017,RIAV3,160
22/05/2017,RIAV4,20
22/05/2017,RIAV1,20
22/05/2017,RIAV1,20
22/05/2017,L3,20
22/05/2017,OLH1,20
22/05/2017,OLH2,20
22/05/2017,OLH5,80
22/05/2017,TAV2,20
22/05/2017,VT1,20
22/05/2017,FUZ1,40
22/05/2017,L9,20
23/05/2017,ETJ,80
23/05/2017,ESD1,20
23/05/2017,ESD1,20
23/05/2017,ESD2,20
23/05/2017,L6,20
23/05/2017,LOB,20
22/05/2017,L5,20
23/05/2017,L1,20
22/05/2017,L1,20
22/05/2017,L2,20
23/05/2017,L2,20
23/05/2017,ELM,40
23/05/2017,L1,500
23/05/2017,EMN1,20
23/05/2017,EMN2,20
23/05/2017,POR2,80
23/05/2017,L7a,20
23/05/2017,LAG,120
24/05/2017,FAR1,20
24/05/2017,FAR2,20
24/05/2017,OLH3,20
22/05/2017,ELM,140
25/05/2017,L7c,40
29/05/2017,LAL,440
29/05/2017,L5,20
29/05/2017,ETJ,140
29/05/2017,L8,20
29/05/2017,FUZ1,20
29/05/2017,L5,20
30/05/2017,LOB,40
05/06/2017,LAL,1800
05/06/2017,L5,20
05/06/2017,ELM,20
05/06/2017,FAR2,20
05/06/2017,FUZ1,200
05/06/2017,VT1,20
05/06/2017,TAV2,20
05/06/2017,L9,20
05/06/2017,RIAV1,20
05/06/2017,RIAV2,120
05/06/2017,RIAV3,20
05/06/2017,RIAV4,20
05/06/2017,RIAV1,20
05/06/2017,RIAV1,40
05/06/2017,L3,20
06/06/2017,L5,20
06/06/2017,ESD2,20
06/06/2017,ESD1,20
06/06/2017,L6,20
06/06/2017,ESD1,20
06/06/2017,EMN1,20
06/06/2017,L7a,20
06/06/2017,LAG,20
06/06/2017,POR2,120
06/06/2017,POR3,20
06/06/2017,L7b,20
06/06/2017,OLH5,40
06/06/2017,EMN2,20
07/06/2017,L1,20
05/06/2017,L1,20
07/06/2017,L1,20
07/06/2017,L2,40
05/06/2017,L2,20
07/06/2017,ELM,40
07/06/2017,FAR1,20
07/06/2017,L8,40
07/06/2017,OLH3,20
07/06/2017,OLH1,20
07/06/2017,OLH2,20
08/06/2017,ETJ,20
08/06/2017,L5,20
08/06/2017,L7c,40
12/06/2017,LAL,1320
12/06/2017,LOB,20
12/06/2017,L5,20
12/06/2017,ETJ,20
12/06/2017,L5,40
13/06/2017,LAG,20
13/06/2017,POR2,20
13/06/2017,POR3,20
13/06/2017,L7a,20
12/06/2017,L7c,80
13/06/2017,L1,20
13/06/2017,L2,20
12/06/2017,L2,20
12/06/2017,L1,20
12/06/2017,RIAV1,60
12/06/2017,RIAV2,80
12/06/2017,RIAV3,160
12/06/2017,RIAV4,20
13/06/2017,RIAV1,20
13/06/2017,RIAV1,20
12/06/2017,L3,80
14/06/2017,ESD2,20
14/06/2017,L6,20
14/06/2017,L6,40
14/06/2017,ESD1,20
19/06/2017,ETJ,20
19/06/2017,LAL,4560
19/06/2017,ELM,200
19/06/2017,RIAV1,160
19/06/2017,RIAV2,80
19/06/2017,RIAV3,40
19/06/2017,RIAV4,20
19/06/2017,RIAV1,20
19/06/2017,RIAV1,20
19/06/2017,L3,20
19/06/2017,FAR2,20
19/06/2017,OLH3,20
19/06/2017,OLH2,20
19/06/2017,L9,240
19/06/2017,VT1,20
19/06/2017,TAV2,80
19/06/2017,FUZ1,80
19/06/2017,OLH1,20
20/06/2017,L6,20
20/06/2017,ESD1,20
20/06/2017,ESD1,20
20/06/2017,ESD2,20
20/06/2017,L6,60
20/06/2017,LOB,20
19/06/2017,L5,40
20/06/2017,L5,60
19/06/2017,L1,20
19/06/2017,L2,20
20/06/2017,ELM,280
20/06/2017,EMN1,120
20/06/2017,EMN2,80
19/06/2017,OLH5,20
20/06/2017,POR2,40
20/06/2017,POR3,20
20/06/2017,LAG,20
20/06/2017,L7a,20
20/06/2017,L7c,20
21/06/2017,EMI,40
21/06/2017,ETJ,60
21/06/2017,FAR1,20
21/06/2017,L8,60
23/06/2017,L5,60
